checkpoint_path,condition,step,layer,metric_name,metric_value
results/low_collapse/checkpoint_5000.pt,low_collapse,5000,output_head.bias,spectral_norm,0.2797966003417969
results/low_collapse/checkpoint_5000.pt,low_collapse,5000,output_head.bias,effective_rank,1.0
results/low_collapse/checkpoint_5000.pt,low_collapse,5000,ln.weight,frobenius_norm,6.647696495056152
results/low_collapse/checkpoint_5000.pt,low_collapse,5000,ln.weight,spectral_norm,6.647696495056152
results/low_collapse/checkpoint_5000.pt,low_collapse,5000,ln.weight,effective_rank,1.0
results/low_collapse/checkpoint_5000.pt,low_collapse,5000,ln.bias,frobenius_norm,0.25604939460754395
results/low_collapse/checkpoint_5000.pt,low_collapse,5000,ln.bias,spectral_norm,0.25604939460754395
results/low_collapse/checkpoint_5000.pt,low_collapse,5000,ln.bias,effective_rank,1.0
results/low_collapse/checkpoint_10000.pt,low_collapse,10000,token_embed.weight,frobenius_norm,2.0640101432800293
results/low_collapse/checkpoint_10000.pt,low_collapse,10000,token_embed.weight,spectral_norm,0.5959891080856323
results/low_collapse/checkpoint_10000.pt,low_collapse,10000,token_embed.weight,effective_rank,36.289187526296864
results/low_collapse/checkpoint_10000.pt,low_collapse,10000,pos_embed.weight,frobenius_norm,0.3437137007713318
results/low_collapse/checkpoint_10000.pt,low_collapse,10000,pos_embed.weight,spectral_norm,0.3352331817150116
results/low_collapse/checkpoint_10000.pt,low_collapse,10000,pos_embed.weight,effective_rank,1.6132612887126354
results/low_collapse/checkpoint_10000.pt,low_collapse,10000,transformer.layers.0.self_attn.in_proj_weight,frobenius_norm,37.65095520019531
results/low_collapse/checkpoint_10000.pt,low_collapse,10000,transformer.layers.0.self_attn.in_proj_weight,spectral_norm,34.640869140625
results/low_collapse/checkpoint_10000.pt,low_collapse,10000,transformer.layers.0.self_attn.in_proj_weight,effective_rank,13.037786326437628
results/low_collapse/checkpoint_10000.pt,low_collapse,10000,transformer.layers.0.self_attn.in_proj_bias,frobenius_norm,1.3281443119049072
results/low_collapse/checkpoint_10000.pt,low_collapse,10000,transformer.layers.0.self_attn.in_proj_bias,spectral_norm,1.3281443119049072
results/low_collapse/checkpoint_10000.pt,low_collapse,10000,transformer.layers.0.self_attn.in_proj_bias,effective_rank,1.0
results/low_collapse/checkpoint_10000.pt,low_collapse,10000,transformer.layers.0.self_attn.out_proj.weight,frobenius_norm,4.1142168045043945
results/low_collapse/checkpoint_10000.pt,low_collapse,10000,transformer.layers.0.self_attn.out_proj.weight,spectral_norm,1.2831356525421143
results/low_collapse/checkpoint_10000.pt,low_collapse,10000,transformer.layers.0.self_attn.out_proj.weight,effective_rank,41.902894276759106
results/low_collapse/checkpoint_10000.pt,low_collapse,10000,transformer.layers.0.self_attn.out_proj.bias,frobenius_norm,0.043760817497968674
results/low_collapse/checkpoint_10000.pt,low_collapse,10000,transformer.layers.0.self_attn.out_proj.bias,spectral_norm,0.043760817497968674
results/low_collapse/checkpoint_10000.pt,low_collapse,10000,transformer.layers.0.self_attn.out_proj.bias,effective_rank,1.0
results/low_collapse/checkpoint_10000.pt,low_collapse,10000,transformer.layers.0.linear1.weight,frobenius_norm,4.439297676086426
results/low_collapse/checkpoint_10000.pt,low_collapse,10000,transformer.layers.0.linear1.weight,spectral_norm,1.2524524927139282
results/low_collapse/checkpoint_10000.pt,low_collapse,10000,transformer.layers.0.linear1.weight,effective_rank,45.93035670453302
results/low_collapse/checkpoint_10000.pt,low_collapse,10000,transformer.layers.0.linear1.bias,frobenius_norm,0.12310829758644104
results/low_collapse/checkpoint_10000.pt,low_collapse,10000,transformer.layers.0.linear1.bias,spectral_norm,0.12310829758644104
results/low_collapse/checkpoint_10000.pt,low_collapse,10000,transformer.layers.0.linear1.bias,effective_rank,1.0
results/low_collapse/checkpoint_10000.pt,low_collapse,10000,transformer.layers.0.linear2.weight,frobenius_norm,6.908383846282959
results/low_collapse/checkpoint_10000.pt,low_collapse,10000,transformer.layers.0.linear2.weight,spectral_norm,2.1152141094207764
results/low_collapse/checkpoint_10000.pt,low_collapse,10000,transformer.layers.0.linear2.weight,effective_rank,42.08431243561166
results/low_collapse/checkpoint_10000.pt,low_collapse,10000,transformer.layers.0.linear2.bias,frobenius_norm,0.05945159122347832
results/low_collapse/checkpoint_10000.pt,low_collapse,10000,transformer.layers.0.linear2.bias,spectral_norm,0.05945159122347832
results/low_collapse/checkpoint_10000.pt,low_collapse,10000,transformer.layers.0.linear2.bias,effective_rank,1.0
results/low_collapse/checkpoint_10000.pt,low_collapse,10000,transformer.layers.0.norm1.weight,frobenius_norm,2.1066970825195312
results/low_collapse/checkpoint_10000.pt,low_collapse,10000,transformer.layers.0.norm1.weight,spectral_norm,2.1066970825195312
results/low_collapse/checkpoint_10000.pt,low_collapse,10000,transformer.layers.0.norm1.weight,effective_rank,1.0
results/low_collapse/checkpoint_10000.pt,low_collapse,10000,transformer.layers.0.norm1.bias,frobenius_norm,0.06232409551739693
results/low_collapse/checkpoint_10000.pt,low_collapse,10000,transformer.layers.0.norm1.bias,spectral_norm,0.06232409551739693
results/low_collapse/checkpoint_10000.pt,low_collapse,10000,transformer.layers.0.norm1.bias,effective_rank,1.0
results/low_collapse/checkpoint_10000.pt,low_collapse,10000,transformer.layers.0.norm2.weight,frobenius_norm,0.4196878969669342
results/low_collapse/checkpoint_10000.pt,low_collapse,10000,transformer.layers.0.norm2.weight,spectral_norm,0.4196878969669342
results/low_collapse/checkpoint_10000.pt,low_collapse,10000,transformer.layers.0.norm2.weight,effective_rank,1.0
results/low_collapse/checkpoint_10000.pt,low_collapse,10000,transformer.layers.0.norm2.bias,frobenius_norm,0.11090369522571564
results/low_collapse/checkpoint_10000.pt,low_collapse,10000,transformer.layers.0.norm2.bias,spectral_norm,0.11090369522571564
results/low_collapse/checkpoint_10000.pt,low_collapse,10000,transformer.layers.0.norm2.bias,effective_rank,1.0
results/low_collapse/checkpoint_10000.pt,low_collapse,10000,output_head.weight,frobenius_norm,8.823280334472656
results/low_collapse/checkpoint_10000.pt,low_collapse,10000,output_head.weight,spectral_norm,2.8590478897094727
results/low_collapse/checkpoint_10000.pt,low_collapse,10000,output_head.weight,effective_rank,27.781991615837192
results/low_collapse/checkpoint_10000.pt,low_collapse,10000,output_head.bias,frobenius_norm,0.2698688209056854
results/low_collapse/checkpoint_10000.pt,low_collapse,10000,output_head.bias,spectral_norm,0.2698688209056854
results/low_collapse/checkpoint_10000.pt,low_collapse,10000,output_head.bias,effective_rank,1.0
results/low_collapse/checkpoint_10000.pt,low_collapse,10000,ln.weight,frobenius_norm,5.365231513977051
results/low_collapse/checkpoint_10000.pt,low_collapse,10000,ln.weight,spectral_norm,5.365231513977051
results/low_collapse/checkpoint_10000.pt,low_collapse,10000,ln.weight,effective_rank,1.0
results/low_collapse/checkpoint_10000.pt,low_collapse,10000,ln.bias,frobenius_norm,1.205425500869751
results/low_collapse/checkpoint_10000.pt,low_collapse,10000,ln.bias,spectral_norm,1.205425500869751
results/low_collapse/checkpoint_10000.pt,low_collapse,10000,ln.bias,effective_rank,1.0
results/low_collapse/checkpoint_15000.pt,low_collapse,15000,token_embed.weight,frobenius_norm,2.2464261054992676
results/low_collapse/checkpoint_15000.pt,low_collapse,15000,token_embed.weight,spectral_norm,0.6453981995582581
results/low_collapse/checkpoint_15000.pt,low_collapse,15000,token_embed.weight,effective_rank,36.571444141787026
results/low_collapse/checkpoint_15000.pt,low_collapse,15000,pos_embed.weight,frobenius_norm,0.43908581137657166
results/low_collapse/checkpoint_15000.pt,low_collapse,15000,pos_embed.weight,spectral_norm,0.42397254705429077
results/low_collapse/checkpoint_15000.pt,low_collapse,15000,pos_embed.weight,effective_rank,1.676776567430872
results/low_collapse/checkpoint_15000.pt,low_collapse,15000,transformer.layers.0.self_attn.in_proj_weight,frobenius_norm,28.77189064025879
results/low_collapse/checkpoint_15000.pt,low_collapse,15000,transformer.layers.0.self_attn.in_proj_weight,spectral_norm,24.796566009521484
results/low_collapse/checkpoint_15000.pt,low_collapse,15000,transformer.layers.0.self_attn.in_proj_weight,effective_rank,16.057445529674574
results/low_collapse/checkpoint_15000.pt,low_collapse,15000,transformer.layers.0.self_attn.in_proj_bias,frobenius_norm,0.9697112441062927
results/low_collapse/checkpoint_15000.pt,low_collapse,15000,transformer.layers.0.self_attn.in_proj_bias,spectral_norm,0.9697112441062927
