=== Grokking-Collapse Experiment ===
Node: udc-an37-1
GPU: NVIDIA A100-SXM4-80GB
NVIDIA A100-SXM4-80GB
NVIDIA A100-SXM4-80GB
NVIDIA A100-SXM4-80GB
NVIDIA A100-SXM4-80GB
NVIDIA A100-SXM4-80GB
NVIDIA A100-SXM4-80GB
NVIDIA A100-SXM4-80GB
Start: Wed Apr  8 14:56:59 EDT 2026

============================================================
Running condition: pure
============================================================
Training on cuda
Condition: pure, collapse_level=0.0
Model parameters: 213,947
Step 45800 | train_loss=0.0272 test_loss=0.0332 | train_acc=1.0000 test_acc=1.0000 | ‖W‖=30.55 rank=32.2 fourier=0.272 | time=248.9s
Step 45900 | train_loss=0.0296 test_loss=0.0351 | train_acc=1.0000 test_acc=1.0000 | ‖W‖=29.16 rank=29.3 fourier=0.289 | time=249.5s
Step 46000 | train_loss=0.0337 test_loss=0.0385 | train_acc=1.0000 test_acc=1.0000 | ‖W‖=28.03 rank=27.8 fourier=0.296 | time=250.0s
Step 46100 | train_loss=0.0358 test_loss=0.0410 | train_acc=1.0000 test_acc=1.0000 | ‖W‖=27.68 rank=27.1 fourier=0.302 | time=250.5s
Step 46200 | train_loss=0.0317 test_loss=0.0363 | train_acc=1.0000 test_acc=1.0000 | ‖W‖=27.51 rank=26.6 fourier=0.304 | time=251.1s
Step 46300 | train_loss=0.0420 test_loss=0.0496 | train_acc=1.0000 test_acc=1.0000 | ‖W‖=27.95 rank=26.5 fourier=0.307 | time=251.7s
Step 46400 | train_loss=0.0286 test_loss=0.0325 | train_acc=1.0000 test_acc=1.0000 | ‖W‖=27.30 rank=25.6 fourier=0.312 | time=252.2s
Step 46500 | train_loss=0.0640 test_loss=0.0828 | train_acc=1.0000 test_acc=1.0000 | ‖W‖=29.77 rank=28.5 fourier=0.283 | time=252.7s
Step 46600 | train_loss=0.0173 test_loss=0.0205 | train_acc=1.0000 test_acc=1.0000 | ‖W‖=28.80 rank=26.7 fourier=0.299 | time=253.3s
Step 46700 | train_loss=0.0235 test_loss=0.0273 | train_acc=1.0000 test_acc=1.0000 | ‖W‖=27.60 rank=26.0 fourier=0.306 | time=253.8s
Step 46800 | train_loss=0.0277 test_loss=0.0327 | train_acc=1.0000 test_acc=1.0000 | ‖W‖=27.59 rank=25.9 fourier=0.305 | time=254.3s
Step 46900 | train_loss=0.0245 test_loss=0.0297 | train_acc=1.0000 test_acc=1.0000 | ‖W‖=28.35 rank=25.9 fourier=0.302 | time=254.9s
Step 47000 | train_loss=0.0160 test_loss=0.0196 | train_acc=1.0000 test_acc=1.0000 | ‖W‖=28.13 rank=25.3 fourier=0.304 | time=255.5s
Step 47100 | train_loss=0.1500 test_loss=0.2004 | train_acc=0.9990 test_acc=0.9951 | ‖W‖=30.93 rank=28.8 fourier=0.269 | time=256.0s
Step 47200 | train_loss=0.0099 test_loss=0.0130 | train_acc=1.0000 test_acc=1.0000 | ‖W‖=30.36 rank=27.8 fourier=0.282 | time=256.5s
Step 47300 | train_loss=0.0151 test_loss=0.0183 | train_acc=1.0000 test_acc=1.0000 | ‖W‖=29.12 rank=26.3 fourier=0.295 | time=257.0s
Step 47400 | train_loss=0.0216 test_loss=0.0262 | train_acc=1.0000 test_acc=1.0000 | ‖W‖=28.63 rank=26.0 fourier=0.302 | time=257.7s
Step 47500 | train_loss=0.0219 test_loss=0.0264 | train_acc=1.0000 test_acc=1.0000 | ‖W‖=29.34 rank=25.7 fourier=0.304 | time=258.2s
Step 47600 | train_loss=0.0174 test_loss=0.0213 | train_acc=1.0000 test_acc=1.0000 | ‖W‖=29.51 rank=25.4 fourier=0.305 | time=258.7s
Step 47700 | train_loss=0.0837 test_loss=0.1618 | train_acc=0.9990 test_acc=0.9893 | ‖W‖=39.56 rank=34.5 fourier=0.232 | time=259.2s
Step 47800 | train_loss=0.0166 test_loss=0.0262 | train_acc=1.0000 test_acc=1.0000 | ‖W‖=36.79 rank=34.7 fourier=0.245 | time=259.8s
Step 47900 | train_loss=0.0236 test_loss=0.0304 | train_acc=1.0000 test_acc=1.0000 | ‖W‖=34.57 rank=33.6 fourier=0.258 | time=260.3s
Step 48000 | train_loss=0.0269 test_loss=0.0325 | train_acc=1.0000 test_acc=1.0000 | ‖W‖=32.77 rank=31.3 fourier=0.277 | time=260.8s
Step 48100 | train_loss=0.0295 test_loss=0.0343 | train_acc=1.0000 test_acc=1.0000 | ‖W‖=31.13 rank=28.8 fourier=0.294 | time=261.3s
Step 48200 | train_loss=0.0328 test_loss=0.0380 | train_acc=1.0000 test_acc=1.0000 | ‖W‖=30.14 rank=28.0 fourier=0.302 | time=262.0s
Step 48300 | train_loss=0.0305 test_loss=0.0370 | train_acc=1.0000 test_acc=1.0000 | ‖W‖=30.91 rank=27.4 fourier=0.306 | time=262.5s
Step 48400 | train_loss=0.0279 test_loss=0.0320 | train_acc=1.0000 test_acc=1.0000 | ‖W‖=29.45 rank=26.5 fourier=0.313 | time=263.0s
Step 48500 | train_loss=0.0372 test_loss=0.0440 | train_acc=1.0000 test_acc=1.0000 | ‖W‖=29.33 rank=26.1 fourier=0.316 | time=263.5s
Step 48600 | train_loss=0.0265 test_loss=0.0310 | train_acc=1.0000 test_acc=1.0000 | ‖W‖=29.08 rank=25.7 fourier=0.318 | time=264.1s
Step 48700 | train_loss=0.0324 test_loss=0.0471 | train_acc=1.0000 test_acc=1.0000 | ‖W‖=32.91 rank=30.3 fourier=0.268 | time=264.7s
Step 48800 | train_loss=0.0155 test_loss=0.0191 | train_acc=1.0000 test_acc=1.0000 | ‖W‖=30.92 rank=28.4 fourier=0.292 | time=265.2s
Step 48900 | train_loss=0.0202 test_loss=0.0238 | train_acc=1.0000 test_acc=1.0000 | ‖W‖=29.31 rank=26.8 fourier=0.305 | time=265.7s
Step 49000 | train_loss=0.0246 test_loss=0.0286 | train_acc=1.0000 test_acc=1.0000 | ‖W‖=28.41 rank=26.2 fourier=0.310 | time=266.3s
Step 49100 | train_loss=0.0221 test_loss=0.0264 | train_acc=1.0000 test_acc=1.0000 | ‖W‖=28.74 rank=25.8 fourier=0.313 | time=266.8s
Step 49200 | train_loss=0.0211 test_loss=0.0249 | train_acc=1.0000 test_acc=1.0000 | ‖W‖=28.37 rank=25.4 fourier=0.314 | time=267.3s
Step 49300 | train_loss=0.0245 test_loss=0.0343 | train_acc=1.0000 test_acc=1.0000 | ‖W‖=30.76 rank=27.5 fourier=0.296 | time=267.9s
Step 49400 | train_loss=0.0123 test_loss=0.0152 | train_acc=1.0000 test_acc=1.0000 | ‖W‖=29.28 rank=25.7 fourier=0.317 | time=268.4s
Step 49500 | train_loss=0.0165 test_loss=0.0202 | train_acc=1.0000 test_acc=1.0000 | ‖W‖=28.29 rank=25.3 fourier=0.321 | time=269.0s
Step 49600 | train_loss=0.0161 test_loss=0.0206 | train_acc=1.0000 test_acc=1.0000 | ‖W‖=29.16 rank=25.6 fourier=0.313 | time=269.5s
Step 49700 | train_loss=0.0144 test_loss=0.0187 | train_acc=1.0000 test_acc=1.0000 | ‖W‖=28.54 rank=24.9 fourier=0.315 | time=270.1s
Step 49800 | train_loss=0.0435 test_loss=0.0567 | train_acc=1.0000 test_acc=1.0000 | ‖W‖=29.36 rank=25.4 fourier=0.304 | time=270.6s
Step 49900 | train_loss=0.0086 test_loss=0.0135 | train_acc=1.0000 test_acc=1.0000 | ‖W‖=30.28 rank=27.3 fourier=0.288 | time=271.2s
Step 50000 | train_loss=0.0088 test_loss=0.0112 | train_acc=1.0000 test_acc=1.0000 | ‖W‖=28.91 rank=25.7 fourier=0.305 | time=271.7s

Results saved to results/pure/results.json
Grokked: True at step 1400

============================================================
Running condition: low_collapse
============================================================
Training on cuda
Condition: low_collapse, collapse_level=0.05
Model parameters: 213,947
Step   100 | train_loss=3.5590 test_loss=4.5236 | train_acc=0.1600 test_acc=0.0131 | ‖W‖=25.32 rank=52.1 fourier=0.100 | time=0.5s
Step   200 | train_loss=3.3308 test_loss=4.8464 | train_acc=0.1772 test_acc=0.0098 | ‖W‖=34.69 rank=49.5 fourier=0.100 | time=1.1s
Step   300 | train_loss=3.1555 test_loss=5.0740 | train_acc=0.2107 test_acc=0.0057 | ‖W‖=43.65 rank=48.1 fourier=0.100 | time=1.6s
Step   400 | train_loss=2.9188 test_loss=5.2553 | train_acc=0.2730 test_acc=0.0057 | ‖W‖=47.72 rank=47.1 fourier=0.100 | time=2.2s
Step   500 | train_loss=2.5016 test_loss=5.2906 | train_acc=0.4013 test_acc=0.0135 | ‖W‖=50.76 rank=46.4 fourier=0.109 | time=2.7s
Step   600 | train_loss=1.8018 test_loss=5.0048 | train_acc=0.5881 test_acc=0.0554 | ‖W‖=53.38 rank=45.6 fourier=0.129 | time=3.2s
Step   700 | train_loss=1.0337 test_loss=4.3783 | train_acc=0.8161 test_acc=0.1149 | ‖W‖=54.71 rank=44.4 fourier=0.149 | time=3.8s
Step   800 | train_loss=0.5729 test_loss=3.6657 | train_acc=0.9454 test_acc=0.1982 | ‖W‖=55.36 rank=43.4 fourier=0.160 | time=4.4s
Step   900 | train_loss=0.3108 test_loss=3.0590 | train_acc=0.9885 test_acc=0.2721 | ‖W‖=55.04 rank=42.3 fourier=0.164 | time=4.9s
Step  1000 | train_loss=0.2172 test_loss=2.6671 | train_acc=0.9962 test_acc=0.3123 | ‖W‖=54.44 rank=41.1 fourier=0.167 | time=5.5s
Step  1100 | train_loss=0.2076 test_loss=2.3550 | train_acc=0.9962 test_acc=0.3517 | ‖W‖=53.87 rank=39.7 fourier=0.169 | time=6.0s
Step  1200 | train_loss=0.1600 test_loss=2.0504 | train_acc=0.9962 test_acc=0.4210 | ‖W‖=53.33 rank=38.8 fourier=0.172 | time=6.5s
Step  1300 | train_loss=0.2453 test_loss=1.9294 | train_acc=0.9904 test_acc=0.4547 | ‖W‖=53.31 rank=37.8 fourier=0.175 | time=7.0s
Step  1400 | train_loss=0.1269 test_loss=1.4665 | train_acc=0.9990 test_acc=0.5634 | ‖W‖=53.04 rank=37.4 fourier=0.179 | time=7.6s
Step  1500 | train_loss=0.1836 test_loss=1.4167 | train_acc=0.9933 test_acc=0.5897 | ‖W‖=52.99 rank=36.8 fourier=0.181 | time=8.2s
Step  1600 | train_loss=0.1605 test_loss=1.1983 | train_acc=0.9875 test_acc=0.6684 | ‖W‖=53.27 rank=37.2 fourier=0.184 | time=8.7s
Step  1700 | train_loss=0.0935 test_loss=0.9703 | train_acc=1.0000 test_acc=0.7468 | ‖W‖=52.16 rank=36.0 fourier=0.184 | time=9.2s
Step  1800 | train_loss=0.3303 test_loss=1.3367 | train_acc=0.9665 test_acc=0.6258 | ‖W‖=54.32 rank=36.7 fourier=0.193 | time=9.8s
Step  1900 | train_loss=0.0870 test_loss=0.8177 | train_acc=1.0000 test_acc=0.8026 | ‖W‖=52.79 rank=35.8 fourier=0.193 | time=10.4s
Step  2000 | train_loss=0.1957 test_loss=1.0588 | train_acc=0.9904 test_acc=0.7382 | ‖W‖=52.55 rank=35.2 fourier=0.194 | time=10.9s
Step  2100 | train_loss=0.2033 test_loss=0.9548 | train_acc=0.9904 test_acc=0.7624 | ‖W‖=53.60 rank=35.5 fourier=0.199 | time=11.4s
Step  2200 | train_loss=0.2431 test_loss=0.9134 | train_acc=0.9837 test_acc=0.7838 | ‖W‖=55.04 rank=36.2 fourier=0.208 | time=11.9s
Step  2300 | train_loss=0.1129 test_loss=0.6376 | train_acc=0.9904 test_acc=0.8609 | ‖W‖=53.07 rank=35.2 fourier=0.204 | time=12.5s
Step  2400 | train_loss=0.1250 test_loss=0.6544 | train_acc=0.9990 test_acc=0.8769 | ‖W‖=52.94 rank=34.7 fourier=0.206 | time=13.0s
Step  2500 | train_loss=0.3283 test_loss=0.9486 | train_acc=0.9617 test_acc=0.7595 | ‖W‖=54.60 rank=35.1 fourier=0.209 | time=13.5s
Step  2600 | train_loss=0.0713 test_loss=0.4485 | train_acc=0.9990 test_acc=0.9233 | ‖W‖=54.40 rank=35.8 fourier=0.209 | time=14.1s
Step  2700 | train_loss=0.2327 test_loss=0.7565 | train_acc=0.9875 test_acc=0.8305 | ‖W‖=53.76 rank=35.1 fourier=0.213 | time=14.7s
Step  2800 | train_loss=0.0914 test_loss=0.4560 | train_acc=0.9981 test_acc=0.9241 | ‖W‖=55.46 rank=36.3 fourier=0.211 | time=15.2s
Step  2900 | train_loss=0.2858 test_loss=0.7158 | train_acc=0.9636 test_acc=0.8461 | ‖W‖=54.15 rank=35.4 fourier=0.217 | time=15.7s
Step  3000 | train_loss=0.0745 test_loss=0.3720 | train_acc=0.9981 test_acc=0.9458 | ‖W‖=54.15 rank=35.6 fourier=0.220 | time=16.2s
🎉 GROKKING at step 3100! Test acc: 0.9594
Step  3100 | train_loss=0.0898 test_loss=0.3467 | train_acc=0.9990 test_acc=0.9594 | ‖W‖=52.51 rank=34.7 fourier=0.221 | time=16.9s
Step  3200 | train_loss=0.0755 test_loss=0.2991 | train_acc=1.0000 test_acc=0.9647 | ‖W‖=54.56 rank=35.6 fourier=0.219 | time=17.4s
Step  3300 | train_loss=0.1376 test_loss=0.4500 | train_acc=0.9981 test_acc=0.9311 | ‖W‖=54.23 rank=35.3 fourier=0.223 | time=17.9s
Step  3400 | train_loss=0.0768 test_loss=0.2943 | train_acc=1.0000 test_acc=0.9618 | ‖W‖=52.82 rank=34.7 fourier=0.223 | time=18.4s
Step  3500 | train_loss=0.1703 test_loss=0.4875 | train_acc=0.9837 test_acc=0.9073 | ‖W‖=54.99 rank=35.6 fourier=0.221 | time=19.0s
Step  3600 | train_loss=0.1396 test_loss=0.3620 | train_acc=0.9895 test_acc=0.9516 | ‖W‖=54.57 rank=35.4 fourier=0.221 | time=19.5s
Step  3700 | train_loss=0.0826 test_loss=0.2456 | train_acc=0.9952 test_acc=0.9733 | ‖W‖=54.91 rank=35.9 fourier=0.219 | time=20.0s
Step  3800 | train_loss=0.0897 test_loss=0.2542 | train_acc=0.9962 test_acc=0.9750 | ‖W‖=54.05 rank=35.3 fourier=0.222 | time=20.6s
Step  3900 | train_loss=0.0790 test_loss=0.2400 | train_acc=1.0000 test_acc=0.9733 | ‖W‖=52.23 rank=34.6 fourier=0.226 | time=21.2s
Step  4000 | train_loss=0.1306 test_loss=0.3367 | train_acc=0.9866 test_acc=0.9446 | ‖W‖=55.60 rank=35.9 fourier=0.221 | time=21.7s
Step  4100 | train_loss=0.0639 test_loss=0.1981 | train_acc=0.9990 test_acc=0.9803 | ‖W‖=53.43 rank=35.6 fourier=0.221 | time=22.2s
Step  4200 | train_loss=0.0829 test_loss=0.1949 | train_acc=0.9971 test_acc=0.9836 | ‖W‖=52.64 rank=34.8 fourier=0.226 | time=22.8s
Step  4300 | train_loss=0.0619 test_loss=0.1641 | train_acc=1.0000 test_acc=0.9848 | ‖W‖=54.02 rank=34.9 fourier=0.224 | time=23.4s
Step  4400 | train_loss=0.1242 test_loss=0.2205 | train_acc=0.9895 test_acc=0.9860 | ‖W‖=55.06 rank=35.2 fourier=0.224 | time=23.9s
Step  4500 | train_loss=0.1177 test_loss=0.2496 | train_acc=0.9923 test_acc=0.9733 | ‖W‖=54.38 rank=35.3 fourier=0.222 | time=24.4s
Step  4600 | train_loss=0.1671 test_loss=0.3760 | train_acc=0.9732 test_acc=0.9348 | ‖W‖=53.53 rank=35.2 fourier=0.222 | time=24.9s
Step  4700 | train_loss=0.1515 test_loss=0.3564 | train_acc=0.9885 test_acc=0.9413 | ‖W‖=53.68 rank=34.8 fourier=0.224 | time=25.5s
Step  4800 | train_loss=0.0755 test_loss=0.1854 | train_acc=0.9990 test_acc=0.9869 | ‖W‖=54.46 rank=35.5 fourier=0.223 | time=26.0s
Step  4900 | train_loss=0.2476 test_loss=0.4068 | train_acc=0.9761 test_acc=0.9343 | ‖W‖=53.64 rank=34.8 fourier=0.225 | time=26.6s
Step  5000 | train_loss=0.0940 test_loss=0.2220 | train_acc=0.9962 test_acc=0.9705 | ‖W‖=54.62 rank=35.8 fourier=0.219 | time=27.1s
Step  5100 | train_loss=0.1885 test_loss=0.3960 | train_acc=0.9828 test_acc=0.9339 | ‖W‖=55.40 rank=35.5 fourier=0.223 | time=27.7s
Step  5200 | train_loss=0.0512 test_loss=0.1573 | train_acc=1.0000 test_acc=0.9832 | ‖W‖=52.83 rank=35.2 fourier=0.220 | time=28.2s
Step  5300 | train_loss=0.1450 test_loss=0.2765 | train_acc=0.9895 test_acc=0.9676 | ‖W‖=54.25 rank=34.7 fourier=0.224 | time=28.7s
Step  5400 | train_loss=0.0519 test_loss=0.1403 | train_acc=0.9990 test_acc=0.9889 | ‖W‖=53.74 rank=35.5 fourier=0.221 | time=29.2s
Step  5500 | train_loss=0.0734 test_loss=0.1840 | train_acc=1.0000 test_acc=0.9873 | ‖W‖=52.41 rank=34.8 fourier=0.224 | time=29.9s
Step  5600 | train_loss=0.0832 test_loss=0.2047 | train_acc=0.9962 test_acc=0.9787 | ‖W‖=53.94 rank=35.8 fourier=0.219 | time=30.4s
Step  5700 | train_loss=0.0687 test_loss=0.1761 | train_acc=0.9962 test_acc=0.9803 | ‖W‖=52.76 rank=35.5 fourier=0.218 | time=30.9s
Step  5800 | train_loss=0.0920 test_loss=0.1843 | train_acc=0.9952 test_acc=0.9844 | ‖W‖=53.35 rank=35.0 fourier=0.221 | time=31.4s
Step  5900 | train_loss=0.1279 test_loss=0.2866 | train_acc=0.9923 test_acc=0.9655 | ‖W‖=54.03 rank=35.7 fourier=0.217 | time=32.1s
Step  6000 | train_loss=0.0496 test_loss=0.1375 | train_acc=0.9990 test_acc=0.9881 | ‖W‖=52.30 rank=35.7 fourier=0.218 | time=32.6s
Step  6100 | train_loss=0.0851 test_loss=0.2132 | train_acc=0.9971 test_acc=0.9696 | ‖W‖=50.87 rank=34.6 fourier=0.221 | time=33.1s
Step  6200 | train_loss=0.0626 test_loss=0.1449 | train_acc=0.9990 test_acc=0.9906 | ‖W‖=53.95 rank=35.9 fourier=0.219 | time=33.6s
Step  6300 | train_loss=0.0643 test_loss=0.1705 | train_acc=0.9971 test_acc=0.9803 | ‖W‖=50.44 rank=35.4 fourier=0.219 | time=34.2s
Step  6400 | train_loss=0.0539 test_loss=0.1192 | train_acc=1.0000 test_acc=0.9943 | ‖W‖=49.52 rank=34.0 fourier=0.225 | time=34.7s
Step  6500 | train_loss=0.1816 test_loss=0.2977 | train_acc=0.9770 test_acc=0.9532 | ‖W‖=53.77 rank=36.0 fourier=0.217 | time=35.2s
Step  6600 | train_loss=0.0639 test_loss=0.1496 | train_acc=0.9990 test_acc=0.9869 | ‖W‖=50.43 rank=35.8 fourier=0.217 | time=35.8s
Step  6700 | train_loss=0.0650 test_loss=0.1655 | train_acc=0.9971 test_acc=0.9865 | ‖W‖=49.90 rank=35.2 fourier=0.219 | time=36.4s
Step  6800 | train_loss=0.1198 test_loss=0.2480 | train_acc=0.9914 test_acc=0.9676 | ‖W‖=52.71 rank=36.3 fourier=0.218 | time=36.9s
Step  6900 | train_loss=0.1083 test_loss=0.2087 | train_acc=0.9943 test_acc=0.9758 | ‖W‖=49.64 rank=35.7 fourier=0.217 | time=37.4s
Step  7000 | train_loss=0.0645 test_loss=0.1718 | train_acc=0.9981 test_acc=0.9807 | ‖W‖=50.83 rank=35.8 fourier=0.216 | time=38.0s
Step  7100 | train_loss=0.0643 test_loss=0.1648 | train_acc=0.9990 test_acc=0.9860 | ‖W‖=48.71 rank=34.8 fourier=0.221 | time=38.6s
Step  7200 | train_loss=0.0401 test_loss=0.1041 | train_acc=1.0000 test_acc=0.9947 | ‖W‖=50.48 rank=35.8 fourier=0.217 | time=39.1s
Step  7300 | train_loss=0.1755 test_loss=0.3210 | train_acc=0.9837 test_acc=0.9631 | ‖W‖=51.19 rank=36.0 fourier=0.215 | time=39.6s
Step  7400 | train_loss=0.0471 test_loss=0.1347 | train_acc=1.0000 test_acc=0.9852 | ‖W‖=50.29 rank=36.6 fourier=0.213 | time=40.1s
Step  7500 | train_loss=0.0526 test_loss=0.1272 | train_acc=1.0000 test_acc=0.9906 | ‖W‖=47.98 rank=35.4 fourier=0.218 | time=40.7s
Step  7600 | train_loss=0.0482 test_loss=0.1089 | train_acc=1.0000 test_acc=0.9951 | ‖W‖=46.97 rank=34.4 fourier=0.223 | time=41.2s
Step  7700 | train_loss=0.1150 test_loss=0.2119 | train_acc=0.9904 test_acc=0.9746 | ‖W‖=47.75 rank=35.1 fourier=0.220 | time=41.7s
Step  7800 | train_loss=0.0870 test_loss=0.2378 | train_acc=0.9971 test_acc=0.9684 | ‖W‖=47.92 rank=36.1 fourier=0.214 | time=42.3s
Step  7900 | train_loss=0.0474 test_loss=0.1292 | train_acc=1.0000 test_acc=0.9918 | ‖W‖=46.64 rank=35.7 fourier=0.216 | time=42.9s
Step  8000 | train_loss=0.0640 test_loss=0.1392 | train_acc=0.9990 test_acc=0.9914 | ‖W‖=46.89 rank=36.0 fourier=0.217 | time=43.4s
Step  8100 | train_loss=0.1466 test_loss=0.2128 | train_acc=0.9770 test_acc=0.9815 | ‖W‖=47.36 rank=35.9 fourier=0.219 | time=43.9s
Step  8200 | train_loss=0.0526 test_loss=0.1564 | train_acc=0.9990 test_acc=0.9819 | ‖W‖=45.73 rank=36.1 fourier=0.217 | time=44.5s
Step  8300 | train_loss=0.1314 test_loss=0.2928 | train_acc=0.9818 test_acc=0.9503 | ‖W‖=45.49 rank=35.9 fourier=0.218 | time=45.1s
Step  8400 | train_loss=0.0548 test_loss=0.1297 | train_acc=0.9990 test_acc=0.9922 | ‖W‖=44.81 rank=35.9 fourier=0.219 | time=45.6s
Step  8500 | train_loss=0.0919 test_loss=0.1833 | train_acc=0.9952 test_acc=0.9860 | ‖W‖=44.20 rank=35.6 fourier=0.219 | time=46.1s
Step  8600 | train_loss=0.0695 test_loss=0.1809 | train_acc=0.9990 test_acc=0.9828 | ‖W‖=44.22 rank=35.9 fourier=0.218 | time=46.6s
Step  8700 | train_loss=0.0825 test_loss=0.1886 | train_acc=0.9933 test_acc=0.9741 | ‖W‖=42.22 rank=35.1 fourier=0.221 | time=47.2s
Step  8800 | train_loss=0.1004 test_loss=0.2131 | train_acc=0.9943 test_acc=0.9778 | ‖W‖=44.14 rank=36.4 fourier=0.219 | time=47.7s
Step  8900 | train_loss=0.0582 test_loss=0.1586 | train_acc=0.9981 test_acc=0.9807 | ‖W‖=42.15 rank=36.2 fourier=0.218 | time=48.3s
Step  9000 | train_loss=0.0815 test_loss=0.1717 | train_acc=0.9971 test_acc=0.9819 | ‖W‖=43.45 rank=36.3 fourier=0.219 | time=48.8s
Step  9100 | train_loss=0.1231 test_loss=0.2888 | train_acc=0.9866 test_acc=0.9508 | ‖W‖=41.99 rank=36.1 fourier=0.218 | time=49.4s
Step  9200 | train_loss=0.0429 test_loss=0.1188 | train_acc=1.0000 test_acc=0.9902 | ‖W‖=42.65 rank=36.6 fourier=0.215 | time=49.9s
Step  9300 | train_loss=0.1069 test_loss=0.2202 | train_acc=0.9923 test_acc=0.9680 | ‖W‖=41.20 rank=35.7 fourier=0.220 | time=50.5s
Step  9400 | train_loss=0.1081 test_loss=0.2150 | train_acc=0.9962 test_acc=0.9762 | ‖W‖=42.27 rank=36.2 fourier=0.218 | time=51.0s
Step  9500 | train_loss=0.1199 test_loss=0.2499 | train_acc=0.9885 test_acc=0.9680 | ‖W‖=41.29 rank=36.3 fourier=0.216 | time=51.6s
Step  9600 | train_loss=0.0464 test_loss=0.1229 | train_acc=0.9981 test_acc=0.9877 | ‖W‖=40.62 rank=36.3 fourier=0.218 | time=52.1s
Step  9700 | train_loss=0.1341 test_loss=0.2100 | train_acc=0.9847 test_acc=0.9819 | ‖W‖=40.72 rank=35.9 fourier=0.219 | time=52.6s
Step  9800 | train_loss=0.0804 test_loss=0.1695 | train_acc=0.9962 test_acc=0.9836 | ‖W‖=40.48 rank=36.6 fourier=0.217 | time=53.1s
Step  9900 | train_loss=0.0611 test_loss=0.1655 | train_acc=1.0000 test_acc=0.9844 | ‖W‖=39.96 rank=36.3 fourier=0.217 | time=53.7s
Step 10000 | train_loss=0.1124 test_loss=0.2429 | train_acc=0.9923 test_acc=0.9717 | ‖W‖=40.26 rank=36.3 fourier=0.217 | time=54.3s
Step 10100 | train_loss=0.0371 test_loss=0.1074 | train_acc=0.9990 test_acc=0.9906 | ‖W‖=40.15 rank=37.1 fourier=0.217 | time=54.8s
Step 10200 | train_loss=0.0536 test_loss=0.1355 | train_acc=0.9981 test_acc=0.9889 | ‖W‖=38.25 rank=35.9 fourier=0.221 | time=55.4s
Step 10300 | train_loss=0.0953 test_loss=0.2349 | train_acc=0.9923 test_acc=0.9622 | ‖W‖=39.43 rank=36.2 fourier=0.219 | time=55.9s
Step 10400 | train_loss=0.0494 test_loss=0.1142 | train_acc=0.9990 test_acc=0.9922 | ‖W‖=38.93 rank=36.1 fourier=0.219 | time=56.4s
Step 10500 | train_loss=0.0403 test_loss=0.0941 | train_acc=1.0000 test_acc=0.9971 | ‖W‖=37.75 rank=35.7 fourier=0.220 | time=56.9s
Step 10600 | train_loss=0.0439 test_loss=0.1056 | train_acc=1.0000 test_acc=0.9930 | ‖W‖=38.16 rank=36.1 fourier=0.220 | time=57.5s
Step 10700 | train_loss=0.0628 test_loss=0.1324 | train_acc=0.9990 test_acc=0.9922 | ‖W‖=38.98 rank=37.0 fourier=0.217 | time=58.1s
Step 10800 | train_loss=0.0379 test_loss=0.1024 | train_acc=1.0000 test_acc=0.9947 | ‖W‖=37.40 rank=36.0 fourier=0.220 | time=58.6s
Step 10900 | train_loss=0.1030 test_loss=0.2089 | train_acc=0.9952 test_acc=0.9778 | ‖W‖=38.06 rank=36.8 fourier=0.218 | time=59.1s
Step 11000 | train_loss=0.0327 test_loss=0.0911 | train_acc=1.0000 test_acc=0.9943 | ‖W‖=37.44 rank=36.6 fourier=0.218 | time=59.7s
Step 11100 | train_loss=0.1486 test_loss=0.3091 | train_acc=0.9818 test_acc=0.9503 | ‖W‖=38.86 rank=36.8 fourier=0.214 | time=60.3s
Step 11200 | train_loss=0.0342 test_loss=0.1065 | train_acc=1.0000 test_acc=0.9885 | ‖W‖=37.74 rank=36.9 fourier=0.216 | time=60.8s
Step 11300 | train_loss=0.0903 test_loss=0.1946 | train_acc=0.9943 test_acc=0.9783 | ‖W‖=38.59 rank=37.1 fourier=0.214 | time=61.3s
Step 11400 | train_loss=0.0304 test_loss=0.0953 | train_acc=1.0000 test_acc=0.9914 | ‖W‖=37.55 rank=37.4 fourier=0.214 | time=61.9s
Step 11500 | train_loss=0.0500 test_loss=0.1218 | train_acc=0.9990 test_acc=0.9910 | ‖W‖=36.50 rank=36.4 fourier=0.215 | time=62.4s
Step 11600 | train_loss=0.0721 test_loss=0.1443 | train_acc=0.9962 test_acc=0.9914 | ‖W‖=36.56 rank=36.5 fourier=0.215 | time=62.9s
Step 11700 | train_loss=0.0542 test_loss=0.1320 | train_acc=0.9990 test_acc=0.9856 | ‖W‖=36.49 rank=36.8 fourier=0.214 | time=63.4s
Step 11800 | train_loss=0.0574 test_loss=0.1454 | train_acc=1.0000 test_acc=0.9885 | ‖W‖=35.70 rank=35.9 fourier=0.214 | time=64.0s
Step 11900 | train_loss=0.1301 test_loss=0.2697 | train_acc=0.9895 test_acc=0.9651 | ‖W‖=37.28 rank=37.3 fourier=0.211 | time=64.6s
Step 12000 | train_loss=0.0522 test_loss=0.1198 | train_acc=0.9981 test_acc=0.9897 | ‖W‖=35.94 rank=37.1 fourier=0.213 | time=65.1s
Step 12100 | train_loss=0.0507 test_loss=0.1216 | train_acc=0.9990 test_acc=0.9922 | ‖W‖=36.04 rank=36.5 fourier=0.214 | time=65.6s
