ratio_pct,n_seeds,perplexity_mean,perplexity_std,train_loss_mean,train_loss_std,attn_effective_rank_mean,attn_effective_rank_std,repr_entropy_mean,repr_entropy_std,cos_sim_mean_mean,cos_sim_mean_std,cos_sim_std_mean,cos_sim_std_std,distinct_2_mean,distinct_2_std,distinct_3_mean,distinct_3_std,distinct_4_mean,distinct_4_std
0,3,111.89461934709249,0.6851725154682387,4.793745517730713,0.06801259957529085,55.154388427734375,0.42338904772160973,3.667385975519816,0.01883768148082821,0.05240647246440252,0.004290847698356823,0.15156381328900656,0.0029420088193229076,0.7466931216931217,0.030887022298506928,0.8891129032258064,0.019232645189857785,0.9398907103825137,0.02470374497271195
10,1,113.49004158551145,0.0,4.622726917266846,0.0,57.0545654296875,0.0,3.6723878383636475,0.0,0.04967711865901947,0.0,0.15078911185264587,0.0,0.7559523809523809,0.0,0.8971774193548387,0.0,0.9508196721311475,0.0
